1955,"2,000",935,"1,183",525,1.56,"25,948","2,033","32,625","1,006","30,936",,"136,704","274,402",50.8,"36,272",4.42,"6,243",517,"454,194",25.5,"412,129",,"1,753","2,893","3,039",,,"7,684",,2.18,,,"4,383",,,"4,383",,,"2,791,120","14,972,179","135,014","304,009","462,572","918,253","19,583,146",4.91,,"10,274,022",0.86,,,61.7,0.41,,12.2,74.3,"4,875",,"32,368","3,548",,"8,528",,648,"2,915","48,007",300.68,"44,691",,731,,,731,19.37,,,939,"3,462","2,032","6,687","3,092,683","537,088",,"3,642,890",5.00,,79.2,"1,648",,,,"44,901","1,485","1,778","49,892",25.7,,,,,,,,,,,"49,595","238,612",,"11,447",0.20,"1,023",,"300,677",298,"290,351",,"27,791","228,496",,"30,752",,,,"287,039",242,"271,058",,775,273,2,838,121,2.1,"2,011","2,044",,,122,,241,362,"9,921",301,,,,,,,,,,11.2,239,3.05,207.1,"3,428",,16,"3,904",146,,,,,,,76.8,,,,,,112,,112,"1,944",,,0.12,,0.12,"1,902",,1.45,0.016,,,,,1.46,"1,037",,,,,"6,473",,"750,000","756,473",4.12,,0.22,0.17,0.00028,0.0025,0.0028,,,,,,0.67,0.0020,0.018,0.22,0.39,,,,,,0.0020,0.018,0.22,0.39,,25.6,71.3,,,96.9,406,,42.1,6.09,,"1,174",,4.38,48.2,"1,275","7,670",,,9.31,,9.31,"14,908",,,,,,226,79.2,,305,,,,,,,15,,13.1,478,50.0,11.2,,,,,,,,,,493,11.2,,,,,,,,,,,,,,,"21,676",,90.6,"34,953",96.1,106,,,,,,,,,,,,"56,630",106,,,,,,,,"21,676",,90.6,"33,352",66.5,14.7,,,,,,,,,,,,"55,029",,,,43,,294,119,90.0,276,,,,,162,281,,,,,,,,,,,,,,,,,1.3,1.27,"4,441"
1956,"1,742",896,"1,208",533,1.34,"25,301","2,346","32,027","1,006","30,465",,"116,049","288,906",70.1,"42,694",20.3,"5,990",851,"454,580",26.2,"437,006",,889,"4,856","4,749",,,"10,494",,2.01,,,"17,133",,,"17,133",,,"2,778,414","15,047,128","120,728","303,492","489,166","843,287","19,582,215",5.40,,"10,728,758",0.86,,,60.1,0.41,,12.2,72.7,"4,974",,"36,279","4,358",,"8,948",1.02,720,"5,992","56,299",350.27,"54,984",,383,,,383,20.02,,,"4,158","3,583","2,337","5,776","3,644,489","342,280",,"4,002,623",4.50,,316,"1,537",,,,"57,134","1,347","1,698","62,032",27.8,,,,,,,,,,,"43,790","242,132",,"12,412",17.3,"5,922",,"304,274",315,"300,312",,"25,732","246,917",,"35,842",7.11,,,"308,499",244,"290,314",,628,273,,999,244,0.8,"2,146","2,171",,,122,,227,349,"18,487",340,,,,,,,,,,,267,0.76,79.7,"2,732",,16,"3,096",148,,,,,"6,194","6,194",85.7,,9.14,,,,5.08,,14.2,"1,138",,,,,,"1,902",,0.05,,,,,,0.052,"2,429",,,,,"6,897",,"750,000","756,897",4.16,,0.56,0.42,0.00073,0.0065,0.0073,,,,,,0.79,0.0024,0.021,0.26,0.46,,,,,,0.0024,0.021,0.26,0.46,,3.66,58.5,,,62.2,270,,39.0,3.55,,"1,247",,,79.6,"1,369","7,188",,,51.1,,51.1,"13,454",,,,,,230,51.8,,282,,,,,,,,,,997,47.5,10.8,,,,,,"3,346",54.03,4.53,,"4,343",4.53,,,,,,,,,,,,,,,"26,156",,122,"65,953",96.2,143,,,,,,,,,,,,"92,109",143,,,,,,,,"26,156",,122.4,"51,471",66.5,15.8,,,,,,,,,,,,"77,627",,,,6,,289,98,90.6,291,,,,,104,291,,,,,,,0.28,608,,,,,,,,,2.0,2.31,"4,325"
1957,"1,971",965,"1,423",623,1.09,"26,427","2,300","33,711","1,007","32,501",,"133,913","310,039",98.2,"40,401",30.3,"5,832","1,412","491,726",26.2,"464,577",,"1,004","3,300","3,527",,,"7,830",,1.93,,,"20,438",,,"20,438",,,"2,744,802","15,636,480","113,354","272,430","618,656","852,080","20,237,802",5.17,,"10,912,825",0.95,,,69.2,0.20,,12.2,81.6,"3,938",,"36,359","4,452",,"11,160",2.03,806,"8,728","61,507",292.15,"59,970",,312,,,312,25.83,,,"4,341","2,797","2,337","5,867","3,443,465","422,896",,"3,881,703",4.00,,"1,259","1,486",,,,"74,451","1,045","2,954","81,196",34.6,,,,,,,,,,,"52,089","271,199",4.06,"12,644",20.3,"3,136",,"339,093",288,"334,658",,"29,979","260,376",,"33,500",98.6,,,"323,954",208,"305,199",,821,214,0.3,784,185,7.1,"2,012","2,080",,,122,,220,342,"15,585",341,,,,,,,,,,,492,0.76,,"2,530",,19,"3,042",139,,"1,765",,,"1,333","3,098",100,,,,,,,,,,,,,,,"1,536",,1.42,,,,,,1.42,"2,545",,,,,"11,016",596,"750,000","761,613",5.07,,0.53,0.40,0.00069,0.0062,0.0069,,,,,,2.05,0.0062,0.055,0.69,1.19,,,,,,0.0062,0.055,0.69,1.19,,54.0,31.7,,,85.7,66.6,,16.6,1.22,,"1,165",,0.11,80,"1,263","3,072",,,16.0,,16.0,"3,978",,,,,,314,85.3,,399,,,,,,,152,,13.8,992,49.7,11.2,,,,,,"41,587",54.53,5.61,,"42,731",5.61,,,,,,,,,,,,,,,"32,886",,135,"87,533",96.8,129,,,,,,,,,,,,"120,419",129,,,,,,,,"32,886",,134.7,"60,323",66.5,18.8,,,,,,,,,,,,"93,209",,,,90.0,,332,53,90.4,312,,,,,143,324,,,,,,,,,,,,,,,,,0.61,0.61,"4,442"
1958,"2,319",582,"1,290",676,1.49,"27,207","2,258","34,334","1,005","33,270",,"177,582","279,660",93.9,"43,379",19.1,"5,890","1,545","508,168",25.5,"475,745",,"1,210","1,691","4,119",,,"7,020",,1.75,,,"22,850",,,"22,850",,,"2,621,659","16,104,563","110,093","280,688","767,102","884,816","20,768,922",4.96,,"11,829,927",0.98,,,71.5,0.41,,15.2,87.2,"3,893",,"51,319","4,087",,"11,596",1.02,"1,125","8,799","76,926",277.95,"72,427",,158,,,158,24.87,,,"1,012","2,984",770,"4,334","3,406,238","582,095",,"3,997,433",3.50,,"7,181","1,888",,,,"48,345","3,224","3,415","64,053",23.0,,,,,,,,,,,"66,852","250,846",,"14,006",13.2,"1,883",,"333,600",238,"324,240",,"30,011","231,079",,"37,183",115,20.3,,"298,407",182,"276,445",,"1,013",243,,893,95.0,1.2,"2,245","2,026",,255,122,,174,551,"17,182",569,,,,,,,,,,,513,0.76,,"2,525",,21,"3,060",154,,749,40,,,788,100,,,,,,,,,,,,1.35,,1.3,"1,438",,2.33,,,,,,2.33,"2,634",,,,,"7,367",173,"750,000","757,540",5.19,,0.68,0.52,0.00089,0.0080,0.0089,,,,,,1.31,0.0039,0.035,0.44,0.76,,,,,,0.0039,0.035,0.44,0.76,,70.7,138,,,208,424,,3.98,0.90,,716,,,26,747,"2,179",,,4.32,,4.32,"10,650",,,,,,281,76.2,,358,,36.6,,36.6,13.8,,,,,133,45.0,8.55,,,,,,"84,253",54.82,5.32,,"84,386",5.32,,,,,,,,,,,,,,,"23,351",,133,"47,235",96.6,104,,,,,,,,,,,,"70,586",104,,,,,,,,"23,351",,133.3,"33,063",66.6,15.1,,,,,,,,,,,,"56,413",,,,118,,266,230,92.9,268,,,,,347,267,,,,,,,,,,,,,,,1.1,"2,794",,1.06,"4,471"
1959,"2,851",413,"1,078",664,0.50,"26,776","1,964","33,747","1,005","33,051",,"154,045","266,067",62.7,"42,578",12.3,"5,586","3,145","471,496",26.2,"442,641",,,"4,312","3,519","7,393",,"15,225",,1.72,,,"27,330",,,"27,330",,,"2,635,897","15,963,839","91,885","304,158","701,420","926,018","20,623,217",4.69,,"13,243,159",0.94,,,61.1,0.61,,14.2,75.9,"3,509",,"67,867","3,788",14.2,"12,440",16.3,"2,232","10,112","96,469",242.43,"76,057",,37,,,37,8.00,,,"1,344","5,328","2,277","5,143","3,477,980","738,717",,"4,230,790",3.00,,"9,821","2,619",,,,"76,945","2,025","3,753","95,163",24.0,,,,,,,,,,,"55,286","250,392",,"14,264",8.13,"1,404",,"321,354",102,"315,607",,"23,843","220,465",,"35,509",,,,"279,818",212,"261,375",,"1,100",176,,901,177,5.8,"2,361","2,164",,659,122,,238,"1,018","18,090","1,068",,,,,,,,,,,637,0.76,,"4,504",,19,"5,161",159,,122,,,,121.9,121,,,,,,,,,,,,0.48,,0.5,"1,438",,,,,,,,,,,,,,"4,851",,"750,000","754,851",5.56,,,,,,,,,,,,0.093,0.00028,0.0025,0.031,0.054,,,,,,,0.0025,0.031,0.054,,53.9,114,,66.8,235,191,,,0.41,,520,,,0.2,521,"2,554",,,6.07,,6.07,"8,730",,,,,,270,76.2,,346,,48.8,,48.8,14.3,,25,,11.3,234,48.3,12.3,,,,,,"74,806",54.58,4.72,,"75,065",4.72,,,,,,,,280.7,80.37,14.0,,281,14.0,,"20,045",,118,"47,024",96.8,77.0,,,,,,,,302.2,95.83,27.9,,"67,370",27.9,,,,,,,,"20,045",,117.9,"72,925",66.6,17.0,,,,,,,,"4,133",65.65,10.0,,"97,104",,,,90,,197,190,92.5,208,,111.3,6.80,64.8,391,165,,,,,,,,,,,,,,,,,0.42,0.42,"4,495"
1960,"2,434",424,888,746,1.12,"27,056","2,247","33,797","1,005","33,071",,"159,285","261,174",17.9,"43,490",,"6,119","2,637","472,723",26.2,"446,924",,"32,606","3,705","4,299","29,935",,"70,546",,7.85,,,"30,278",,,"30,278",56.7,,"2,692,514","18,020,786","78,204","302,433","898,976","937,151","22,930,063",4.76,,"15,206,677",0.82,,,65.7,0.41,,14.2,80.4,"3,027",,"84,077","3,629",,"11,867",5.08,"1,688","9,920","111,186",640,"107,923",,6,,,6,6.67,,,"1,787","12,927","1,171","3,553","3,491,587","943,318",,"4,454,343",2.50,,"3,769","1,604",,,70.1,"54,874","1,448","3,909","65,674",25.0,,,,,,,,,,,"58,438","239,642",,"13,247",,"1,767",,"313,094",197,"310,546",,"35,331","252,135",,"35,067",35.6,,,"322,569",223,"303,877",,879,226,,895,193,14.1,"2,207","2,196",,669,122,,322,"1,113","17,636","1,212",,,,,,,,,,,154,2.03,,"7,913",,33,"8,102",146,,537,,,,537,76.8,,,,,,,,,,,0.47,0.019,,0.5,"1,455",,,,,,,,,,,,,,"2,270",88,"928,082","930,441",5.47,,0.12,0.094,0.00016,0.0015,0.0016,,,,,,,,,,,,,,,,,,,,,88.4,24.4,,147,260,111,,,0.17,,891,,,10.5,902,"2,777",,,7.58,,7.58,"12,067",,,,,,265,38.6,,304,,98.6,,98.6,30.8,,69,,16.8,"1,211",45.1,2.45,,,,,,"116,496",55.20,4.17,,"117,776",4.17,"108,000",8,,,,,,20.4,91.84,19.2,,20,19.2,,"17,301",,112,"54,866",96.8,71.9,,,,,,,,631.4,96.52,24.8,,"72,799",24.8,"90,000",85.3,,,,,,"17,301",,112.2,"67,389",66.6,17.9,,,,,,,,"4,698",65.68,10.5,,"89,389","101,000",26.2,,147,,81.6,41,95.0,68.5,,245.8,6.42,37.9,434,55.6,,,,400,,,,,,,,,,,,,0.12,0.12,"4,422"
1961,"2,015",374,816,836,1.71,"27,077","2,353","33,473",997,"32,465",,"120,755","231,631",20.2,"44,660",,"6,592","2,556","406,214",26.4,"387,911",,"40,640","2,476","3,596",,,"46,712",,8.48,,,"29,939",,,"29,939",56.7,,"2,826,681","19,325,138","67,425","259,921","1,132,998","777,992","24,390,155",8.01,,"16,539,685",0.93,,,65.9,0.41,,17.3,83.6,"2,929",,"67,657","3,566",8.13,"12,892",2.03,"2,241","10,822","97,190",603,"95,822",,,,,,,,,"1,774","20,063",701,"2,346","4,055,204","1,381,301",,"5,461,389",2.50,,"2,504",897,,,300,"85,621",110,"3,122","92,555",23.2,,,,,,,,,,,"46,004","215,066",,"12,449",,440,11.2,"273,970",196,"271,655",,"33,751","241,639",,"40,733",12.2,,,"316,136",202,"306,231",,"1,341",176,,"1,008",235,3.7,"2,763","2,450",,873,122,,343,"1,338","19,880","1,351",,,,,,,,,,,118,,,"6,756",,24,"6,899",667,,,,,,,62.5,,,,,,,,,,,0.90,2.2,,3.1,"1,321",,0.13,,,,,,0.13,"2,884",,,,,"4,835",117,"679,547","684,499",5.40,,0.062,0.047,0.00008,0.0007,0.0008,,,,,,,,,,,,,,,,,,,,,61.0,93.9,,613,768,74.0,,1.18,0.083,,"1,071",,,12.1,"1,085","2,652",,,10.2,,10.2,"12,122",,,,,,243,64.0,8.89,316,,,,,,,,,,"2,044",45.0,2.35,,,,,,"125,515",56.21,4.44,,"127,559",4.44,"169,000",9,,,,,,272.4,90.53,15.1,,272,15.1,,"14,320",,91.7,"67,673",96.5,59.8,,,,,,,,561.7,96.45,21.3,,"82,554",21.3,"103,000",63.4,,,,,,"14,320",,91.7,"101,686",66.1,17.6,,,,,,,,"6,196",66.23,9.9,,"122,202","134,000",24.6,,102,,71.8,156,93.6,55.4,,"1,021",6.70,25.2,"1,279",32.6,,,,"1,600",61.1,,,,,,,,,,0.27,"2,713",0.13,0.41,"4,559"
1962,"2,106",349,879,999,1.49,"26,747","2,159","33,241",997,"32,571",,"174,176","308,797",14.7,"52,872",,"6,791","3,269","545,920",31.3,"529,855",,"20,228","5,309","4,484",,,"30,020",,10.2,,,"50,000",,,"50,000",52.3,,"2,843,622","19,612,273","57,629","276,699","1,414,358","933,818","25,138,399",7.77,,"17,411,637",0.82,,,77.7,1.12,,14.8,93.6,"2,866",,"80,510","3,807",10.2,"14,747",2.03,"1,512","8,095","108,684",600,"106,837",,,,,,,,,"2,374","19,821",82.3,"4,147","3,566,429","1,453,644",,"5,046,498",2.16,,"2,926",592,,,,"68,957",323,"3,660","76,458",27.7,,,,,,,,,,,"63,672","297,059",,"14,990",,311,,"376,032",162,"373,763",,"45,419","248,781",,"48,685",47.8,,,"342,933",197,"321,484",,"1,070",215,7,"1,524",329,26.6,"3,172","2,470",,907,,,369,"1,276","17,305","1,289",,,,,,,,,,,67.1,,,"9,291",,,"9,358",685,,375,,,,375,112,,,,,,,,,,,1.1,2.4,,3.5,"1,063",,0.65,,,,,,0.65,"2,955",,,,,"4,386",69,"704,019","708,474",5.21,,0.062,0.047,0.00008,0.0007,0.0008,,,,,,,,,,,,,,,,,,,,,37.8,88.4,,579,705,87.0,,1.18,,,"1,117",,3.96,9.7,"1,132","2,857",,,13.8,,13.8,"22,984",,,,,,331,16.3,77.6,425,,,,,,,,,,"4,357",45.0,3.11,,,,,,"209,098",56.09,4.36,,"213,454",4.36,"182,000",9,,,,,,801.2,86.18,13.4,,801,13.4,,"16,729",,95.2,"81,454",96.3,52.7,,,,,,,,888.3,96.22,22.4,,"99,071",22.4,"121,000",61.3,,,,,,"16,729",,95.2,"92,759",66.2,18.2,,,,,,,,"4,199",66.10,10.6,,"113,687","132,000",25.4,,63,,84.5,147,93.8,66.0,,965.4,6.82,29.6,"1,176",37.1,,,,800,80.0,,,,,,,,,,0.044,"1,829",,0.044,"4,597"
1963,"2,133",354,767,"1,133",0.50,"24,969","2,489","31,845",997,"30,798",,"192,884","355,313",17.0,"52,952",,"6,869","2,829","610,864",36.8,"597,559",,"292,091","7,470","2,190","58,121",,"359,872",,10.9,,,"50,682","4,676",,"55,358",54.7,,"3,296,066","19,243,249","51,289","210,599","1,535,907","916,935","25,254,043",8.21,,"18,751,948",0.91,,,87.1,1.12,,16.1,104,"2,843",,"84,553","3,926",6.10,"17,074",5.08,"1,950","7,261","114,774",600,"107,678",,,,,,,,,"3,118","15,057",103,"4,289","4,310,219","1,354,468",,"5,687,254",2.18,,152,634,,,,"35,365",196,"4,166","40,513",25.9,,,,,,,,,,,"67,778","333,717",,"15,222",,138,,"416,856",166,"413,305",,"37,942","269,887",,"49,265",,,,"357,094",201,"334,788",,"1,154",254,10,"1,453",398,23.3,"3,291","2,506",,728,,,361,"1,089","16,875","1,082",,,,,,,,,,,75.2,,,"6,769",,,"6,844",686,,163,,,,162.6,104,,,,,,,,,,,0.67,8.4,,9.1,"1,046",,6.00,,,,,,6.00,"2,950",,,,,"4,988",16,"637,422","642,426",6.08,,0.12,0.094,0.00016,0.0015,0.0016,,,,,,,,,,,,,,,,,,,,,32.9,314,,639,986,120,,0.16,,,813,,,0.7,814,"2,637",,,9.89,,9.89,"12,655",,,,,,317,49.8,127,494,,,,,,,,,,"6,071",45.0,2.91,,,,,,"139,070",55.89,4.90,,"145,141",4.90,"205,000",10,,,,,,467.4,85.40,12.8,,467,12.8,,"19,652",,77.1,"137,311",96.1,60.0,,,,,,,,615.7,95.97,29.3,,"157,580",29.3,"185,000",67.5,,,,,,"19,652",,77.1,"121,499",66.1,18.7,,,,,,,,"4,646",65.89,9.9,,"145,798","181,000",24.9,,55,,85.0,523,91.5,82.1,,"1,066",6.68,40.7,"1,644",55.3,,,,"2,100",79.2,,,,,,,,,,,,,,"4,404"
1964,"3,139",329,662,"1,069",0.53,"22,251","2,524","29,975",997,"29,297",,"173,278","333,853",20.1,"55,361",,"7,518","3,050","573,079",37.2,"546,618",,"454,741","11,082","1,794","386,947",,"854,564",,11.2,,,"50,000","119,608",,"169,608",52.8,,"3,231,288","21,030,241","47,811","153,580","1,763,891","1,003,219","27,230,029",8.39,,"19,335,222",0.89,,,74.5,1.12,,16.1,91.7,"2,856",,"75,942","3,687",10.2,"15,117",11.18,"1,459","10,090","106,316",645,"96,923",,,,,,,,,"3,518","16,910",108,"6,917","4,436,954","1,379,438",,"5,843,846",6.09,,202,341,15.2,,11.2,"61,145",372,"3,765","65,852",21.5,,,,,,,,,,,"62,918","301,705",,"15,644",,630,7.11,"380,904",235,"372,979",,"38,178","260,097",,"50,957",42.7,838,,"350,114",284,"328,327",,"1,478",681,1335,"1,455",454,19.1,"5,423","3,416",,,,,319,319,"11,874",319,,,,,,,,,,,277,,,"7,458",,,"7,736",833,,73,,,,73.2,111,,,,,,,,,,,,5.6,,5.6,"1,048",,,,,,,,,,,,,,"5,780",,"831,978","837,758",6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,406,,803,"1,235",120,,0.05,,,834,,2.51,,836,"2,525",,,10.4,,10.4,"6,850",,,,,,335,33.5,133,502,,,,,,,,,,"6,297",45.0,2.89,,,,,,"336,126",55.92,4.58,,"342,423",4.58,"309,000",9,,,,,,653.5,71.53,18.2,,653,18.2,,"14,794",,73.4,"133,654",96.0,63.8,,,,,,,,838.7,96.25,30.7,,"149,286",30.7,"185,000",71.6,,,,,,"14,794",,73.4,"120,187",66.5,18.5,,,,,,,,"20,390",65.89,9.6,,"155,370","181,000",26.0,,43,,99.0,677,89.9,86.9,,"1,338",6.72,40.7,"2,058",57.1,,,,"2,100",85.7,,,,,,,,,,,,,,"4,583"
1965,"2,394",300,599,"1,023",0.062,"20,413","2,567","27,295",997,"25,924",,"144,173","330,773",0.93,"52,190",5.57,"7,631","2,661","537,434",37.3,"497,072",,"665,686","11,016","2,596","507,055",,"1,186,354",,10.1,,,"51,157","150,843",,"202,000",59.0,,"4,220,904","24,516,080","42,923","104,096","2,047,916","1,009,641","31,941,560",8.31,,"21,043,408",0.96,,,,,,17.5,17.5,,,"61,372","5,294",3.05,"15,411",23.37,636,"9,094","91,834",718,"91,069",,,,,,,,,"7,475","25,346",203,,"4,462,612","2,350,449",,"6,846,086",8.26,,"1,778",299,,,,"99,467",431,"4,835","106,810",20.7,,,,,,,,,,,"50,468","301,409",,"14,646",4.06,"1,401",4.00,"367,931",277,"360,981",,"31,471","275,271",,"47,051",,"1,026",,"354,819",286,"337,485",,"1,187","1,142",7.3,"1,044",476,19.9,"3,875","3,892",,,,,267,267,"10,281",275,,,,,,,,,,,36.2,,,"4,955",,,"4,991",907,,,,,,,117,,,,,,,,,,,,6.2,,6.2,891,,,,,,,,,,,,,,"4,576",15,"856,776","861,367",3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,366,,651,"1,050",141,,0.21,,,980,,,,980,"3,412",,,7.08,,7.08,"6,752",,,,,,332,31.5,161,525,,,,,,,,,,"8,289",45.0,2.79,,,,,,"399,177",55.19,4.83,,"407,466",4.83,"448,000",9.5,,,,,,491.7,86.17,22.0,,492,22.0,,"22,591",,70.8,"164,417",96.0,67.3,,,,,,,,228.6,95.84,35.0,,"187,237",35.0,"221,000",70.4,,,,,,"22,591",,70.8,"159,271",66.6,25.0,,,,,,,,"28,326",65.51,13.2,,"210,188","223,000",31.9,,54.7,,108,611,90.8,98.2,,"1,085",6.60,48.1,"1,750",67.4,,,,"2,300",95.7,,,,,,,,,,,,,,
1966,"4,329",282,653,"1,135",0.16,"19,501","2,617","28,518",997,"27,695",,"192,561","327,930",0.90,"57,019",6.90,"7,362","2,527","587,407",37.2,"539,384",,"988,822","18,192",,"820,019",,"1,827,033",,10.2,,,"59,958","247,042",,"307,000",55.5,,"4,771,629","25,877,238","36,087","83,987","2,053,019","1,078,073","33,900,032",8.12,,"22,142,564",0.98,,,,,,16.1,16.1,,,"73,805","9,390",5.08,"17,277",28.45,827,"9,957","111,290",944,"111,683",,,,,,,,,"1,987","32,151",429,,"4,875,508","6,203,803",,"11,113,877",8.38,,"5,588",30.5,,,,"186,140","125,782","4,831","322,372",20.6,"125,782",,,,,,,,,,"66,590","287,573",,"15,827",7.11,717,22.0,"370,736",249,"364,288",,"44,285","279,594",,"50,649",330,654,12.2,"375,525",270,"362,690",,"1,593","1,402",17,"1,040",410,19.5,"4,482","3,570",,,,,262,262,"9,921",250,,,,,,,,,,,98.9,,,"4,808",,,"4,907",905,,,,,,,108,,,,,,,,,,,,18.6,,18.6,950,,,,,,,,,,,,,,"5,806",,"878,964","884,770",3.94,,0.40,0.31,0.00053,0.0047,0.0053,,,,,,,,,,,,,,,,,,,,,13.4,283,,"1,155","1,452",174,,0.31,0.14,,"1,065",,0.26,0.04,"1,066","4,148",,,3.38,,3.38,"15,701",,,,,,348,26.4,151,526,,,,,,,,,,"11,897",45.0,2.47,,,,,,"478,430",55.13,9.66,,"490,328",9.66,"522,000",10.2,,,,,,768.0,83.35,40.7,,768,40.7,,"36,134",,73.2,"175,291",96.3,68.8,,,,,,,,585.6,95.93,69.2,,"212,011",69.2,"251,000",75.7,,,,,,"36,134",,73.2,"156,256",66.5,35.8,,,,,,,,"26,921",65.48,31.6,,"219,311","232,000",43.5,,22.4,,109,472,84.9,113,,"1,925",6.53,115,"2,420",115,,,,"2,000",114.3,,,,0.29,"12,888",,,,,0.030,"5,791",,0.33,"12,225"
1967,"2,973",333,342,"1,167",0.031,"17,844","2,387","25,046",997,"26,031",,"212,483","333,210",3.08,"55,925",,"6,953","8,516","617,090",44.7,"595,019",,"2,854,866","10,736","2,052","1,375,644",,"4,243,298",,11.6,,"442,291",,"411,709",,"854,000",52.0,,"4,850,623","27,241,996","32,579","77,766","2,077,254","1,079,145","35,359,362",8.03,,"23,757,745",0.87,,,,,45.7,16.1,61.9,"3,921",,"52,372","11,575",5.08,"17,747",86.4,"1,043","9,069","91,807","1,026","92,375",,,,,,,,,"11,263","24,170",488,,"4,645,100","12,355,273","318,859","17,355,153",8.36,,,29.5,,,,"198,186","370,711","4,469","573,396",19.7,"370,711",,,,"2,093","2,093",,"1,729","2,093",,"77,662","286,688",,"15,376",,699,1342,"381,767",218,"383,587",,"51,851","303,451",,"49,632",201,699,"1,968","407,801",261,"381,685",,"1,644","1,594",31,"1,553",878,43.6,"5,745","3,339",,,,,253,253,"9,921",257,,,,,,,,,,,100,,,"5,318",,,"5,418",906,,,,,,,118,,,,,,,,,,,,13.3,,13.3,870,,,,,,,,,,,,,,"11,958",,"1,113,609","1,125,567",3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,301,,864,"1,177",182,,1.34,2.81,,952,,1.16,0.73,958,"3,679",,,16.3,,16.3,"21,738",,,,,,309,43.7,172,524,,,,,,,,,,"11,538",45.0,2.02,,,,,,"436,494",54.83,9.59,,"448,032",9.59,"554,000",10.0,,,,,,607.8,88.75,49.9,,608,49.9,,"56,678",,75.0,"187,340",96.0,72.8,,,,,,,,406.4,95.94,70.8,,"244,424",70.8,"270,000",74.9,,,,,,"56,678",,75.0,"179,125",66.5,40.1,,,,,,,,"30,092",65.47,38.1,,"265,894","290,000",44.0,,19.3,,144,502,87.9,143,,"1,440",5.80,124,"1,961",129,,,,"2,400",126.3,,,,,,,,,,,,,,
1968,"2,579",270,344,"1,135",1.18,"16,046","3,938","24,313","1,125","23,237",,"299,322","296,101",8.09,"54,351",40.7,"5,828","9,700","665,350",61.7,"619,383",,"3,309,107","12,028",,"1,633,716",,"4,954,851",,11.3,,"821,439",,"488,561",,"1,310,000",55.0,,"6,766,765","30,834,331","26,735","92,385","2,111,517","1,104,777","40,936,510",8.21,,"23,338,183",0.92,,,,,99.6,12.8,112,"1,379",,"70,558","12,475",5.08,"16,867",81.3,"1,616","8,029","109,632","1,099","112,529",,,,,,,,,"17,554","17,423",177,,"5,565,749","19,128,834","840,416","25,570,153",8.67,,,,,,24.4,"152,743","591,022","2,920","746,710",17.0,"591,022",,,,"5,520","5,520",,"1,853","5,520",,"118,546","253,480",,"15,149",43.7,316,1240,"388,774",219,"369,077",,"85,435","284,703",,"49,519","2,743",316,"1,894","424,610",262,"387,601",,"1,124","1,471",61,"3,121",842,18.7,"6,638","3,125",,,,,252,252,"9,921",246,,,,,,,,,,,159,,,"6,056",,,"6,215",905,,,,,,,124,,,,,,,,,,,,14.7,,14.7,889,,,,,,,,,,,,,,"5,836",,"1,145,831","1,151,666",3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,322,,"1,119","1,494",193,,1.47,0.35,,"1,129",,0.28,,"1,131","4,437",,,354,,354,"2,783",,,,,,275,49.8,147,472,,59.9,,59.9,18.7,,"2,083",,1.26,"11,925",45.0,2.87,,,,,,"471,817",54.57,9.66,,"485,825",9.66,"562,000",10.2,,,,,,"1,723",90.00,46.5,,"1,723",46.5,,"71,899",,77.2,"196,015",96.0,72.7,,,,,,,,859.0,96.25,77.7,,"268,773",77.7,"293,000",75.5,,,,,,"71,899",,77.2,"189,273",66.5,37.7,,,,,,,,"28,826",65.48,31.2,,"289,998","292,000",42.0,,87.4,,154,537,74.7,131,,"1,865",6.52,131,"2,490",132,2.0,19.16,"2,434","2,100",134.6,,,,,,,,,,,,,,
